12,14,11,164,8,5,11,162,194,44,5,135,9,194,44,5,135,90
12,6,17,5,7,2,39,74,5,4
86,195,13,1,5,235,262,12,164,44,8,5,7,5,7
12,8,5,8,25,142,21,5,4,12,4,13,8,12,10,7,12,5,9
12,2,40,76,25,134,11,2,187,508,282,5,8,7,65,5,1,5,8,25
119,191,106,66,353,7,5,6,7,61,195,4,13,49,31,23,101,79,169,10,93,1,8,79,4,22
140,9,326,247,171,13,8,13,8,44,61,5,30,5,173,213,5,7
28,5,8,8,169,73,1,203,157,5,93,7,8,2,31,8,77,131
12,4,5,4,28,5,149,5,1,67,8,8,11,7,5,8,5,9,5,6,8,8,10,7
119,5,8,119,5,194,44,5,8,5,1,2,80,14,33
66,150,5,153,28,5,149,5,8,547,80,13,7,6,8,9
504,8,5,4,21,181,79
74,5,4,185,31,63,157,5,8,13,4,157,39,67
106,5,8,9,106,5,63,106,14
19,195,4,9,1,8,8,16,5,1,118
25,80,6,73,5,51,93,8,6,8,1,9,8,93,8,9,4
8,2,67,219,2,67,189,5,17,31,27
1,6,1,120,8,6,1,66,269,5,1
12,4,5,4,181,74,134,8,25,2,179,195,9,90
28,71,8,106,8,5,6,7,203,54,101,5,8,8
106,14,11,164,8,106,5,11,162,194,44,5,135,9,194,44,5,135,90
196,134,2,77,9,18,11,2,66,73,211,2,67,8,191
6,125,2,195,189,66,228,8,9,8,93,8,8,582,2,3,4,5,4
39,74,4,21,5,8,8,2,74,195,8,10,4,74,5,8
12,4,5,125,5,27,146,5,11,12,10,7,12,4,5,6,1,135
86,13,49,31,23,79,169,10,93,1,8,79,4,22,2,517,8,2,9
202,9,5,1,80,82,39,80,13,8
12,50,120,50,5,101,120,57,79,79,4
86,15,67,4,37,67,2,209,5,98,194,8,194,27,21,9,88,159
101,74,4,20,77,2,187,4,169,187,288,8,2,290,5,1,2,7,364,8
12,4,5,4,28,5,4,28,5,149,191,5,1,5,1,5,1,150,5,44,5,11,7
12,4,5,135,5,13,7,454,9,455,5,11,7
12,4,4,5,8,12,4,5,4,5,6,44,2,74,8
74,8,5,6,11,7,74,5,8,5,9,8,73,44,6,11,7
74,134,10,5,149,8,6,175,5,202,93,4,155,2,11,90,222,4,7
117,5,13,7,80,80,13,7,6,7,6,8,13,7,63,65,5,8
12,10,44,8,269,6,8,7,1,5,63
200,4,8,66,5,7,10,7,12,7,5,7,73,5,93,8
86,7,101,84,11,164,1,1,1,86,101,5,1
74,8,17,97,5,2,81,74,8,5,2,80,8,8
504,6,93,13,7,5,4,5,4,8
39,119,5,4,89,1,189,5,8,12,1,12,12,15,4
12,4,5,4,28,72,1,28,196,7,8,187,71,5,8,9,6,1,290
168,4,49,86,93,86,27,12,211,4,4,119,467,25,11,25,11,12,467,9,5,32,11
12,4,5,6,9,2,74,4,7,2,190,10,7
2,5,8,25,77,130,1,106,21,101,6,8,25,5,63,67,8
454,14,41,66,203,4,75,215,2,4,494,67,1,66,67,5,41
1,2,74,4,5,7,1,9,7,74,11,44,7,74,1,11,44
12,38,521,2,54,140,9,5,119,6,7,35,21,454,9,454,41,2,4,140,14
142,5,1,5,8,2,7,5,8,2,73,8,142,5,9,5,8,5,8,5,1
7,7,49,8,2,5,8,8,57,57,49
46,39,106,5,93,4,5,9,2,174,236
528,73,32,8,6,4,1,2,3,4,5,4,41,21,155,2,40,75,5,191,66,67,8,41
201,7,93,1,8,44,6,80,7,85,1,63,4,5,8
44,2,5,8,1,6,8,8,11,44
2,101,67,1,5,11,169,1,13,1,39,766,101,2,8,25,2,29
454,5,8,9,74,8,2,29,290,5,75,5,215
12,4,9,90,2,195,378,85,11,1
134,40,106,8,2,318,215,106,6,5,7
6,13,4,6,2,74,125,39,120,51,5,6,13,4
86,101,120,33,164,44,44,5,6,9,90,6,6,6,17
12,9,90,8,4,74,4,6,7,5,7
12,8,4,34,13,9,19,5,10,13,57,57,6,6,8
6,13,4,6,2,74,39,120,51,5,6,13,1,13,7
93,11,11,8,4,6,4,74,4,5,7
5,164,4,2,74,2,19,5,7,63,2,19,5,4,13,7
93,1,11,9,4,6,7,74,4,6,4,5,7,7,84
